player,dealer,action,value
20,10,0,-0.5767255630271093
20,10,1,-0.5741130984508573
17,10,0,-0.6427729797161353
17,10,1,-0.6401605151398834
18,10,0,-0.6207571741531266
18,10,1,-0.6181447095768746
13,10,0,-0.73083620196817
13,10,1,-0.728223737391918
16,6,0,-0.25797211556423105
16,6,1,-0.25535965098797914
15,10,0,-0.6868045908421526
15,10,1,-0.6841921262659006
8,10,0,-0.8409152297832132
8,10,1,-0.8383027652069612
12,10,0,-0.7528520075311786
12,10,1,-0.7502395429549267
14,10,0,-0.7088203964051614
14,10,1,-0.7062079318289094
13,9,0,-0.6291320345394418
13,9,1,-0.6265195699631898
21,7,0,-0.24959725517791598
21,7,1,-0.24698479060166406
12,3,0,-0.040922835530080914
12,3,1,-0.038310370953828984
15,6,0,-0.2799879211272397
15,6,1,-0.2773754565509878
20,8,0,-0.37331722816965285
20,8,1,-0.37070476359340093
13,3,0,-0.01890702996707222
13,3,1,-0.016294565390820293
19,3,0,0.11318780341097973
19,3,1,0.11580026798723166
15,2,0,0.1268287485876734
15,2,1,0.12944121316392532
14,2,0,0.1048129430246647
14,2,1,0.10742540760091664
19,9,0,-0.4970372011613898
19,9,1,-0.49442473658513786
21,9,0,-0.45300559003537244
21,9,1,-0.4503931254591205
16,10,0,-0.664788785279144
16,10,1,-0.662176320702892
18,4,0,-0.010532169580757145
18,4,1,-0.007919705004505218
18,9,0,-0.5190530067243984
18,9,1,-0.5164405421481464
17,9,0,-0.5410688122874071
17,9,1,-0.5384563477111551
19,5,0,-0.09022053144647674
19,5,1,-0.08760806687022481
16,5,0,-0.1562679481355027
16,5,1,-0.1536554835592508
13,2,0,0.08279713746165607
13,2,1,0.085409602037908
21,2,0,0.25892358196572535
21,2,1,0.26153604654197726
12,9,0,-0.6511478401024504
12,9,1,-0.6485353755261984
16,8,0,-0.4613804504216875
16,8,1,-0.4587679858454356
18,11,0,-0.7224613415818548
18,11,1,-0.7198488770056028
20,11,0,-0.6784297304558375
20,11,1,-0.6758172658795856
20,9,0,-0.4750213955983811
20,9,1,-0.47240893102212916
14,9,0,-0.6071162289764331
14,9,1,-0.6045037644001812
7,6,0,-0.456114365631309
7,6,1,-0.4535019010550571
19,6,0,-0.19192469887520508
19,6,1,-0.18931223429895316
15,4,0,-0.07657958626978312
15,4,1,-0.07396712169353119
17,4,0,-0.03254797514376584
17,4,1,-0.029935510567513913
13,4,0,-0.12061119739580045
13,4,1,-0.11799873281954852
19,10,0,-0.598741368590118
19,10,1,-0.596128904013866
17,8,0,-0.4393646448586789
17,8,1,-0.43675218028242696
21,8,0,-0.3513014226066442
21,8,1,-0.3486889580303923
12,6,0,-0.3460353378162657
12,6,1,-0.3434228732400138
15,8,0,-0.48339625598469615
15,8,1,-0.48078379140844424
8,3,0,-0.12898605778211553
8,3,1,-0.1263735932058636
11,9,0,-0.673163645665459
11,9,1,-0.6705511810892071
20,5,0,-0.06820472588346804
20,5,1,-0.06559226130721611
12,5,0,-0.24433117038753738
12,5,1,-0.24171870581128546
14,11,0,-0.8105245638338896
14,11,1,-0.8079120992576376
10,10,0,-0.7968836186571959
10,10,1,-0.794271154080944
15,9,0,-0.5851004234134244
15,9,1,-0.5824879588371724
17,11,0,-0.7444771471448636
17,11,1,-0.7418646825686116
11,10,0,-0.7748678130941873
11,10,1,-0.7722553485179353
9,10,0,-0.8188994242202046
9,10,1,-0.8162869596439526
14,6,0,-0.3020037266902484
14,6,1,-0.29939126211399647
10,6,0,-0.390066948942283
10,6,1,-0.3874544843660311
17,7,0,-0.33766047742995065
17,7,1,-0.33504801285369873
14,3,0,0.0031087755959364194
14,3,1,0.005721240172188347
17,3,0,0.06915619228496239
17,3,1,0.07176865686121432
20,3,0,0.13520360897398842
20,3,1,0.13781607355024034
15,5,0,-0.17828375369851135
15,5,1,-0.17567128912225943
18,3,0,0.09117199784797109
18,3,1,0.09378446242422302
16,9,0,-0.5630846178504157
16,9,1,-0.5604721532741638
11,3,0,-0.06293864109308955
11,3,1,-0.060326176516837623
21,3,0,0.15721941453699706
21,3,1,0.15983187911324898
20,7,0,-0.2716130607409246
20,7,1,-0.2690005961646727
14,5,0,-0.20029955926152004
14,5,1,-0.19768709468526813
21,5,0,-0.0461889203204594
21,5,1,-0.043576455744207473
21,10,0,-0.5547097574641007
21,10,1,-0.5520972928878487
7,10,0,-0.862931035346222
7,10,1,-0.86031857076997
16,4,0,-0.05456378070677448
16,4,1,-0.05195131613052255
18,8,0,-0.4173488392956702
18,8,1,-0.41473637471941827
13,8,0,-0.5274278671107135
13,8,1,-0.5248154025344616
17,6,0,-0.2359563100012224
17,6,1,-0.2333438454249705
12,4,0,-0.14262700295880915
12,4,1,-0.14001453838255723
17,2,0,0.17086035971369068
17,2,1,0.1734728242899426
16,2,0,0.14884455415068204
16,2,1,0.15145701872693396
19,2,0,0.214891970839708
19,2,1,0.21750443541595993
12,2,0,0.06078133189864737
12,2,1,0.0633937964748993
10,5,0,-0.28836278151355466
