player,dealer,action,value
14,9,0,-0.6468280058318798
14,9,1,-0.6424299385531628
21,4,0,0.12442874932373749
21,4,1,0.12882681660245454
12,4,0,-0.1264324304143859
12,4,1,-0.12203436313566883
17,10,0,-0.6784361134354764
17,10,1,-0.6740380461567593
13,10,0,-0.7899299710968646
13,10,1,-0.7855319038181475
20,10,0,-0.5948157201894352
20,10,1,-0.5904176529107181
16,10,0,-0.7063095778508234
16,10,1,-0.7019115105721063
14,10,0,-0.7620565066815175
14,10,1,-0.7576584394028004
20,8,0,-0.3643587184901599
20,8,1,-0.35996065121144283
7,10,0,-0.9571707575889468
7,10,1,-0.9527726903102297
12,10,0,-0.8178034355122116
12,10,1,-0.8134053682334945
19,10,0,-0.6226891846047823
19,10,1,-0.6182911173260652
14,8,0,-0.5315995049822422
14,8,1,-0.5272014377035251
14,7,0,-0.4163710041326045
14,7,1,-0.4119729368538875
17,2,0,0.24339189336162453
17,2,1,0.2477899606403416
18,10,0,-0.6505626490201293
18,10,1,-0.6461645817414122
20,5,0,-0.018673215941247157
20,5,1,-0.014275148662530091
15,11,0,-0.8494115431158078
15,11,1,-0.8450134758370907
12,7,0,-0.4721179329632986
12,7,1,-0.46771986568458157
13,2,0,0.13189803570023634
13,2,1,0.1362961029789534
13,8,0,-0.5594729693975893
13,8,1,-0.5550749021188722
18,9,0,-0.5353341481704916
18,9,1,-0.5309360808917746
13,9,0,-0.6747014702472269
13,9,1,-0.6703034029685099
16,11,0,-0.8215380787004608
16,11,1,-0.8171400114217438
15,10,0,-0.7341830422661704
15,10,1,-0.7297849749874533
14,2,0,0.1597715001155834
14,2,1,0.16416956739430044
10,10,0,-0.8735503643429057
10,10,1,-0.8691522970641886
12,11,0,-0.933031936361849
12,11,1,-0.928633869083132
17,8,0,-0.44797911173620103
17,8,1,-0.443581044457484
14,6,0,-0.301142503282967
14,6,1,-0.29674443600424993
11,9,0,-0.7304483990779209
11,9,1,-0.7260503317992039
19,6,0,-0.1617751812062318
19,6,1,-0.15737711392751474
12,8,0,-0.5873464338129363
12,8,1,-0.5829483665342192
19,8,0,-0.392232182905507
19,8,1,-0.38783411562678993
11,3,0,-0.0390773939800953
11,3,1,-0.03467932670137823
17,6,0,-0.21752211003692584
17,6,1,-0.2131240427582088
20,11,0,-0.7100442210390726
20,11,1,-0.7056461537603556
10,3,0,-0.06695085839544235
10,3,1,-0.06255279111672528
11,8,0,-0.6152198982282833
11,8,1,-0.6108218309495662
21,2,0,0.3548857510230127
21,2,1,0.35928381830172973
11,6,0,-0.3847628965290081
11,6,1,-0.380364829250291
20,6,0,-0.1339017167908847
20,6,1,-0.12950364951216764
13,7,0,-0.4442444685479516
13,7,1,-0.4398464012692345
20,9,0,-0.47958721933979753
20,9,1,-0.4751891520610805
16,9,0,-0.5910810770011857
16,9,1,-0.5866830097224687
11,10,0,-0.8456768999275586
11,10,1,-0.8412788326488415
6,10,0,-0.9850442220042939
6,10,1,-0.9806461547255768
12,2,0,0.10402457128488929
12,2,1,0.10842263856360636
16,4,0,-0.014938572752997703
16,4,1,-0.010540505474280638
17,7,0,-0.3327506108865634
17,7,1,-0.3283525436078463
15,7,0,-0.3884975397172575
15,7,1,-0.3840994724385404
14,4,0,-0.0706855015836918
14,4,1,-0.06628743430497473
15,9,0,-0.6189545414165327
15,9,1,-0.6145564741378157
10,9,0,-0.758321863493268
10,9,1,-0.753923796214551
18,11,0,-0.7657911498697667
18,11,1,-0.7613930825910497
14,11,0,-0.8772850075311549
14,11,1,-0.8728869402524378
14,3,0,0.04454299926594579
14,3,1,0.04894106654466286
20,3,0,0.2117837857580281
20,3,1,0.21618185303674514
17,9,0,-0.5632076125858387
17,9,1,-0.5588095453071217
13,11,0,-0.905158471946502
13,11,1,-0.900760404667785
13,3,0,0.016669534850598744
13,3,1,0.02106760212931581
20,7,0,-0.24913021764052223
20,7,1,-0.24473215036180518
21,7,0,-0.22125675322517524
21,7,1,-0.21685868594645819
18,2,0,0.2712653577769716
18,2,1,0.27566342505568864
16,2,0,0.21551842894627748
16,2,1,0.21991649622499454
20,4,0,0.09655528490839049
20,4,1,0.10095335218710756
12,3,0,-0.011203929564748305
12,3,1,-0.00680586228603124
18,8,0,-0.420105647320854
18,8,1,-0.4157075800421369
17,11,0,-0.7936646142851138
17,11,1,-0.7892665470063968
9,4,0,-0.210052823660427
9,4,1,-0.20565475638170994
19,4,0,0.06868182049304339
19,4,1,0.07307988777176046
12,9,0,-0.7025749346625739
12,9,1,-0.6981768673838569
19,7,0,-0.27700368205586934
19,7,1,-0.2726056147771523
16,3,0,0.10028992809663989
16,3,1,0.10468799537535696
15,6,0,-0.27326903886761994
15,6,1,-0.2688709715889029
15,3,0,0.07241646368129284
15,3,1,0.07681453096000991
21,11,0,-0.6821707566237256
21,11,1,-0.6777726893450086
19,2,0,0.2991388221923186
19,2,1,0.30353688947103563
16,8,0,-0.4758525761515481
16,8,1,-0.471454508872831
18,4,0,0.040808356077696395
18,4,1,0.045206423356413464
17,4,0,0.012934891662349346
17,4,1,0.01733295894106641
20,2,0,0.3270122866076657
20,2,1,0.33141035388638274
15,5,0,-0.1580405380179824
15,5,1,-0.15364247073926535
10,2,0,0.048277642454195246
10,2,1,0.052675709732912315
9,10,0,-0.9014238287582527
9,10,1,-0.8970257614795356
19,9,0,-0.5074606837551446
19,9,1,-0.5030626164764276
21,10,0,-0.5669422557740882
21,10,1,-0.5625441884953711
18,3,0,0.156036856927334
18,3,1,0.16043492420605104
13,6,0,-0.32901596769831404
13,6,1,-0.324617900419597
16,6,0,-0.2453955744522729
16,6,1,-0.24099750717355584
8,6,0,-0.4683832897750492
8,6,1,-0.4639852224963322
7,9,0,-0.8419422567393091
7,9,1,-0.8375441894605921
7,8,0,-0.7267137558896715
7,8,1,-0.7223156886109544
16,7,0,-0.36062407530191043
16,7,1,-0.3562260080231934
19,5,0,-0.04654668035659426
19,5,1,-0.04214861307787719
21,3,0,0.23965725017337508
21,3,1,0.24405531745209214
14,5,0,-0.18591400243332945
14,5,1,-0.1815159351546124
11,11,0,-0.960905400777196
11,11,1,-0.9565073334984789
17,3,0,0.12816339251198694
17,3,1,0.132561459790704
7,3,0,-0.1505712516414835
7,3,1,-0.14617318436276644
8,10,0,-0.9292972931735997
8,10,1,-0.9248992258948826
15,2,0,0.18764496453093044
15,2,1,0.1920430318096475
16,5,0,-0.13016707360263535
16,5,1,-0.1257690063239183
18,6,0,-0.1896486456215788
18,6,1,-0.18525057834286174
12,5,0,-0.24166093126402355
12,5,1,-0.2372628639853065
9,8,0,-0.6709668270589774
9,8,1,-0.6665687597802603
8,7,0,-0.5836117906246867
8,7,1,-0.5792137233459697
11,7,0,-0.4999913973786456
11,7,1,-0.49559333009992856
11,5,0,-0.26953439567937054
11,5,1,-0.2651363284006535
13,5,0,-0.2137874668486765
13,5,1,-0.20938939956995944
6,5,0,-0.4089017177561058
6,5,1,-0.40450365047738873
18,5,0,-0.07442014477194125
18,5,1,-0.07002207749322419
21,9,0,-0.45171375492445054
21,9,1,-0.4473156876457335
10,7,0,-0.5278648617939927
10,7,1,-0.5234667945152757
19,3,0,0.18391032134268098
19,3,1,0.18830838862139804
9,9,0,-0.786195327908615
9,9,1,-0.781797260629898
8,2,0,-0.0074692863764988515
8,2,1,-0.003071219097781786
15,8,0,-0.5037260405668951
15,8,1,-0.499327973288178
17,5,0,-0.1022936091872883
17,5,1,-0.09789554190857123
10,5,0,-0.2974078600947176
10,5,1,-0.29300979281600054
21,5,0,0.009200248474099837
21,5,1,0.013598315752816902
8,9,0,-0.814068792323962
8,9,1,-0.809670725045245
18,7,0,-0.30487714647121633
18,7,1,-0.3004790791924993
10,6,0,-0.41263636094435513
10,6,1,-0.4082382936656381
19,11,0,-0.7379176854544197
19,11,1,-0.7335196181757027
12,6,0,-0.3568894321136611
12,6,1,-0.35249136483494403
10,8,0,-0.6430933626436304
10,8,1,-0.6386952953649133
8,11,0,-1.044525794023237
8,11,1,-1.04012772674452
9,6,0,-0.4405098253597022
9,6,1,-0.4361117580809851
5,10,0,-1.0129176864196408
5,10,1,-1.0085196191409236
15,4,0,-0.04281203716834475
15,4,1,-0.03841396988962768
7,4,0,-0.2657997524911211
7,4,1,-0.26140168521240403
13,4,0,-0.09855896599903885
13,4,1,-0.09416089872032178
10,4,0,-0.18217935924507994
10,4,1,-0.1777812919663629
21,8,0,-0.3364852540748129
21,8,1,-0.33208718679609583
7,7,0,-0.6114852550400338
7,7,1,-0.6070871877613168
11,2,0,0.0761511068695423
11,2,1,0.08054917414825936
7,6,0,-0.4962567541903963
7,6,1,-0.4918586869116792
6,4,0,-0.29367321690646814
6,4,1,-0.2892751496277511
