player,dealer,action,value
20,5,0,-0.54033716735939
20,5,1,-0.5405998565367838
13,9,0,-1.2356198011879251
13,9,1,-1.235882490365319
16,3,0,-0.2784609265128474
16,3,1,-0.2787236156902412
17,3,0,-0.26702558303715074
17,3,1,-0.26728827221454454
13,10,0,-1.3894286085625898
13,10,1,-1.3896912977399836
17,10,0,-1.343687234659803
17,10,1,-1.3439499238371968
12,11,0,-1.554672759412951
12,11,1,-1.5549354485903448
12,4,0,-0.47801110779029865
12,4,1,-0.47827379696769245
11,6,0,-0.7970640660153245
11,6,1,-0.7973267551927183
13,6,0,-0.7741933790639313
13,6,1,-0.7744560682413251
14,8,0,-1.0703756503375639
14,8,1,-1.0706383395149577
15,10,0,-1.3665579216111965
15,10,1,-1.3668206107885903
7,9,0,-1.304231862042105
7,9,1,-1.3044945512194988
10,2,0,-0.19326417999236267
10,2,1,-0.1935268691697565
9,3,0,-0.35850833084272393
9,3,1,-0.35877102002011774
19,3,0,-0.2441548960857574
19,3,1,-0.24441758526315124
21,3,0,-0.22128420913436408
21,3,1,-0.22154689831175792
18,10,0,-1.3322518911841064
18,10,1,-1.3325145803615002
15,3,0,-0.289896269988544
15,3,1,-0.2901589591659378
19,7,0,-0.8593901255844159
19,7,1,-0.8596528147618097
13,3,0,-0.31276695693993734
13,3,1,-0.31302964611733114
16,10,0,-1.3551225781354996
16,10,1,-1.3553852673128934
8,8,0,-1.1389877111917437
8,8,1,-1.1392504003691375
18,8,0,-1.0246342764347771
18,8,1,-1.024896965612171
8,2,0,-0.216134866943756
8,2,1,-0.21639755612114983
14,10,0,-1.3779932650868931
14,10,1,-1.378255954264287
11,10,0,-1.412299295513983
11,10,1,-1.4125619846913768
20,11,0,-1.4631900116073777
20,11,1,-1.4634527007847715
13,11,0,-1.5432374159372544
13,11,1,-1.5435001051146482
6,11,0,-1.6232848202671308
6,11,1,-1.6235475094445246
17,11,0,-1.4974960420344676
17,11,1,-1.4977587312118614
21,11,0,-1.451754668131681
21,11,1,-1.4520173573090749
15,11,0,-1.5203667289858611
15,11,1,-1.520629418163255
19,10,0,-1.3208165477084097
19,10,1,-1.3210792368858035
12,9,0,-1.2470551446636218
12,9,1,-1.2473178338410156
20,10,0,-1.309381204232713
20,10,1,-1.309643893410107
13,2,0,-0.1589581495652727
13,2,1,-0.15922083874266654
18,2,0,-0.10178143218678942
18,2,1,-0.10204412136418325
8,10,0,-1.446605325941073
8,10,1,-1.4468680151184667
15,4,0,-0.44370507736320863
15,4,1,-0.44396776654060244
16,4,0,-0.432269733887512
16,4,1,-0.4325324230649058
13,5,0,-0.6203845716892666
13,5,1,-0.6206472608666604
20,9,0,-1.1555723968580485
20,9,1,-1.1558350860354423
9,9,0,-1.2813611750907117
9,9,1,-1.2816238642681055
20,4,0,-0.38652835998472534
20,4,1,-0.38679104916211915
19,4,0,-0.39796370346042204
19,4,1,-0.39822639263781584
13,4,0,-0.46657576431460196
13,4,1,-0.46683845349199576
12,10,0,-1.4008639520382864
12,10,1,-1.4011266412156802
20,6,0,-0.6941459747340546
20,6,1,-0.6944086639114484
19,11,0,-1.4746253550830744
19,11,1,-1.4748880442604682
5,10,0,-1.480911356368163
5,10,1,-1.4811740455455569
11,3,0,-0.33563764389133066
11,3,1,-0.33590033306872447
14,5,0,-0.60894922821357
14,5,1,-0.6092119173909638
6,10,0,-1.4694760128924662
6,10,1,-1.46973870206986
4,6,0,-0.8771114703452011
4,6,1,-0.8773741595225949
10,6,0,-0.8084994094910212
10,6,1,-0.808762098668415
14,9,0,-1.2241844577122285
14,9,1,-1.2244471468896223
17,5,0,-0.57464319778648
17,5,1,-0.5749058869638738
11,7,0,-0.9508728733899892
11,7,1,-0.951135562567383
21,7,0,-0.8365194386330226
21,7,1,-0.8367821278104164
7,3,0,-0.3813790177941173
7,3,1,-0.3816417069715111
14,3,0,-0.3013316134642407
14,3,1,-0.3015943026416345
17,4,0,-0.42083439041181536
17,4,1,-0.42109707958920917
17,8,0,-1.0360696199104737
17,8,1,-1.0363323090878676
9,6,0,-0.8199347529667178
9,6,1,-0.8201974421441116
16,11,0,-1.5089313855101643
16,11,1,-1.509194074687558
9,4,0,-0.5123171382173886
9,4,1,-0.5125798273947824
9,5,0,-0.6661259455920532
9,5,1,-0.666388634769447
4,10,0,-1.4923466998438597
4,10,1,-1.4926093890212535
16,2,0,-0.12465211913818275
16,2,1,-0.12491480831557658
9,2,0,-0.20469952346805934
9,2,1,-0.20496221264545317
11,9,0,-1.2584904881393184
11,9,1,-1.2587531773167122
14,7,0,-0.9165668429628993
14,7,1,-0.9168295321402931
17,7,0,-0.8822608125358092
17,7,1,-0.882523501713203
18,11,0,-1.486060698558771
18,11,1,-1.4863233877361648
19,9,0,-1.167007740333745
19,9,1,-1.167270429511139
14,4,0,-0.4551404208389053
14,4,1,-0.45540311001629913
12,6,0,-0.7856287225396279
12,6,1,-0.7858914117170217
20,3,0,-0.23271955261006075
20,3,1,-0.23298224178745458
18,6,0,-0.7170166616854479
18,6,1,-0.7172793508628417
5,6,0,-0.8656761268695045
5,6,1,-0.8659388160468983
16,6,0,-0.7398873486368412
16,6,1,-0.740150037814235
21,6,0,-0.682710631258358
21,6,1,-0.6829733204357518
8,5,0,-0.6775612890677498
8,5,1,-0.6778239782451436
18,5,0,-0.5632078543107832
18,5,1,-0.563470543488177
19,5,0,-0.5517725108350866
19,5,1,-0.5520352000124804
12,2,0,-0.17039349304096937
12,2,1,-0.1706561822183632
15,6,0,-0.7513226921125379
15,6,1,-0.7515853812899317
16,9,0,-1.201313770760835
16,9,1,-1.2015764599382288
15,9,0,-1.2127491142365319
15,9,1,-1.2130118034139257
11,11,0,-1.5661081028886477
11,11,1,-1.5663707920660415
20,2,0,-0.07891074523539612
20,2,1,-0.07917343441278996
10,11,0,-1.5775434463643443
10,11,1,-1.577806135541738
18,9,0,-1.1784430838094417
18,9,1,-1.1787057729868355
16,8,0,-1.0475049633861704
16,8,1,-1.0477676525635642
15,2,0,-0.1360874626138794
15,2,1,-0.13635015179127324
18,4,0,-0.40939904693611867
18,4,1,-0.4096617361135125
21,4,0,-0.3750930165090287
21,4,1,-0.3753557056864225
17,9,0,-1.1898784272851384
17,9,1,-1.1901411164625322
10,10,0,-1.4237346389896797
10,10,1,-1.4239973281670735
5,9,0,-1.3271025489934984
5,9,1,-1.3273652381708922
12,7,0,-0.9394375299142925
12,7,1,-0.9397002190916863
8,11,0,-1.6004141333157376
8,11,1,-1.6006768224931314
7,2,0,-0.22757021041945266
7,2,1,-0.2278328995968465
12,5,0,-0.6318199151649633
12,5,1,-0.6320826043423571
9,10,0,-1.4351699824653763
9,10,1,-1.43543267164277
12,8,0,-1.0932463372889571
12,8,1,-1.093509026466351
20,7,0,-0.8479547821087192
20,7,1,-0.848217471286113
17,2,0,-0.11321677566248609
17,2,1,-0.11347946483987992
15,7,0,-0.9051314994872025
15,7,1,-0.9053941886645963
17,6,0,-0.7284520051611446
17,6,1,-0.7287146943385384
7,10,0,-1.4580406694167696
7,10,1,-1.4583033585941634
7,11,0,-1.6118494767914342
7,11,1,-1.612112165968828
12,3,0,-0.324202300415634
12,3,1,-0.32446498959302783
11,8,0,-1.1046816807646538
11,8,1,-1.1049443699420476
21,8,0,-0.9903282460076872
21,8,1,-0.990590935185081
8,7,0,-0.9851789038170791
8,7,1,-0.9854415929944729
10,9,0,-1.269925831615015
10,9,1,-1.2701885207924088
8,3,0,-0.3699436743184206
8,3,1,-0.37020636349581443
10,3,0,-0.3470729873670273
10,3,1,-0.3473356765444211
10,7,0,-0.9623082168656858
10,7,1,-0.9625709060430796
9,7,0,-0.9737435603413824
9,7,1,-0.9740062495187762
13,8,0,-1.0818109938132605
13,8,1,-1.0820736829906543
14,6,0,-0.7627580355882346
14,6,1,-0.7630207247656284
5,7,0,-1.0194849342441692
5,7,1,-1.019747623421563
13,7,0,-0.9280021864385959
13,7,1,-0.9282648756159897
8,9,0,-1.2927965185664083
8,9,1,-1.2930592077438021
11,2,0,-0.18182883651666604
11,2,1,-0.18209152569405987
21,2,0,-0.06747540175969946
21,2,1,-0.06773809093709329
11,5,0,-0.6432552586406599
11,5,1,-0.6435179478180537
9,8,0,-1.127552367716047
9,8,1,-1.1278150568934409
7,7,0,-0.9966142472927758
7,7,1,-0.9968769364701696
19,8,0,-1.0131989329590805
19,8,1,-1.0134616221364743
18,7,0,-0.8708254690601125
18,7,1,-0.8710881582375063
6,9,0,-1.3156672055178016
6,9,1,-1.3159298946951954
7,8,0,-1.1504230546674403
7,8,1,-1.1506857438448341
16,7,0,-0.8936961560115059
16,7,1,-0.8939588451888997
7,6,0,-0.8428054399181112
7,6,1,-0.843068129095505
9,11,0,-1.588978789840041
9,11,1,-1.5892414790174347
5,4,0,-0.5580585121201752
5,4,1,-0.558321201297569
14,11,0,-1.5318020724615578
14,11,1,-1.5320647616389516
19,6,0,-0.7055813182097512
19,6,1,-0.705844007387145
14,2,0,-0.14752280608957608
14,2,1,-0.1477854952669699
15,5,0,-0.5975138847378733
15,5,1,-0.5977765739152671
15,8,0,-1.0589403068618672
15,8,1,-1.059202996039261
18,3,0,-0.25559023956145405
18,3,1,-0.25585292873884785
7,5,0,-0.6889966325434466
7,5,1,-0.6892593217208404
6,3,0,-0.39281436126981395
6,3,1,-0.39307705044720775
16,5,0,-0.5860785412621766
16,5,1,-0.5863412304395704
20,8,0,-1.0017635894833838
20,8,1,-1.0020262786607776
10,4,0,-0.5008817947416919
10,4,1,-0.5011444839190857
5,3,0,-0.4042497047455106
5,3,1,-0.4045123939229044
5,8,0,-1.1732937416188338
5,8,1,-1.1735564307962276
6,2,0,-0.23900555389514933
6,2,1,-0.23926824307254316
10,8,0,-1.1161170242403504
10,8,1,-1.1163797134177442
19,2,0,-0.09034608871109279
19,2,1,-0.09060877788848662
6,8,0,-1.161858398143137
6,8,1,-1.1621210873205308
10,5,0,-0.6546906021163565
10,5,1,-0.6549532912937504
7,4,0,-0.5351878251687819
7,4,1,-0.5354505143461757
5,2,0,-0.25044089737084596
5,2,1,-0.25070358654823977
8,6,0,-0.8313700964424144
8,6,1,-0.8316327856198082
4,5,0,-0.7233026629705365
4,5,1,-0.7235653521479303
4,4,0,-0.5694938555958718
4,4,1,-0.5697565447732656
8,4,0,-0.5237524816930852
8,4,1,-0.524015170870479
11,4,0,-0.4894464512659953
11,4,1,-0.4897091404433891
6,4,0,-0.5466231686444786
6,4,1,-0.5468858578218724
6,7,0,-1.0080495907684723
6,7,1,-1.0083122799458661
5,11,0,-1.6347201637428277
5,11,1,-1.6349828529202215
4,7,0,-1.0309202777198658
4,7,1,-1.0311829668972596
4,2,0,-0.2618762408465426
4,2,1,-0.2621389300239364
6,6,0,-0.8542407833938078
6,6,1,-0.8545034725712016
4,3,0,-0.4156850482212072
4,3,1,-0.415947737398601
4,9,0,-1.338537892469195
4,9,1,-1.3388005816465889
5,5,0,-0.7118673194948398
5,5,1,-0.7121300086722336
4,11,0,-1.6461555072185243
4,11,1,-1.6464181963959181
6,5,0,-0.7004319760191432
6,5,1,-0.700694665196537
4,8,0,-1.1847290850945305
4,8,1,-1.1849917742719243
21,10,0,-1.2979458607570165
21,10,1,-1.2982085499344103
21,5,0,-0.5289018238836933
21,5,1,-0.5291645130610871
21,9,0,-1.1441370533823518
21,9,1,-1.1443997425597456
