player,dealer,action,value
18,9,0,0.43555510612553094
18,9,1,0.44112887974585624
13,5,0,0.49512931561030415
13,5,1,0.5007030892306295
14,5,0,0.5795140678275293
14,5,1,0.5850878414478546
18,8,0,0.5559295987682558
18,8,1,0.5615033723885811
14,2,0,0.9406375457557041
14,2,1,0.9462113193760294
15,10,0,0.062026356831130114
15,10,1,0.06760013045145541
16,10,0,0.1464111090483553
16,10,1,0.1519848826686806
13,10,0,-0.10674314760332049
13,10,1,-0.10116937398299519
21,10,0,0.5683348701344817
21,10,1,0.573908643754807
11,10,0,-0.2755126520377711
11,10,1,-0.2699388784174458
8,10,0,-0.528666908689447
8,10,1,-0.5230931350691217
20,2,0,1.446946059059056
20,2,1,1.4525198326793813
20,9,0,0.6043246105599815
20,9,1,0.6098983841803068
13,9,0,0.013631345039404552
13,9,1,0.019205118659729854
15,9,0,0.18240084947385515
15,9,1,0.18797462309418045
20,10,0,0.4839501179172565
20,10,1,0.4895238915375818
12,10,0,-0.1911278998205459
12,10,1,-0.1855541262002206
16,5,0,0.74828357226198
16,5,1,0.7538573458823052
7,5,0,-0.011179197693047649
7,5,1,-0.005605424072722348
12,2,0,0.7718680413212535
12,2,1,0.7774418149415788
12,11,0,-0.31150239246327094
12,11,1,-0.30592861884294564
13,2,0,0.8562527935384789
13,2,1,0.8618265671588042
19,7,0,0.7606888436282059
19,7,1,0.7662626172485312
18,7,0,0.6763040914109807
18,7,1,0.681877865031306
9,11,0,-0.5646566491149467
9,11,1,-0.5590828754946214
15,11,0,-0.058348135811594926
15,11,1,-0.05277436219126962
12,3,0,0.6514935486785286
12,3,1,0.6570673222988539
20,8,0,0.7246991032027064
20,8,1,0.7302728768230317
20,4,0,1.206197073773606
20,4,1,1.2117708473939315
14,11,0,-0.14273288802882034
14,11,1,-0.13715911440849504
17,10,0,0.2307958612655805
17,10,1,0.2363696348859058
19,10,0,0.3995653657000311
19,10,1,0.4051391393203564
20,5,0,1.085822581130881
20,5,1,1.0913963547512064
15,2,0,1.0250222979729295
15,2,1,1.030596071593255
12,6,0,0.2903700707503538
12,6,1,0.2959438443706791
20,6,0,0.9654480884881562
20,6,1,0.9710218621084815
