player,dealer,action,value
20,5,0,-0.15271502487859512
20,5,1,-0.14861094279221254
17,10,0,-0.8895639432279469
17,10,1,-0.8854598611415643
21,10,0,-0.7879754400156413
21,10,1,-0.7838713579292588
11,10,0,-1.0419466980464052
11,10,1,-1.0378426159600227
20,10,0,-0.8133725658187178
20,10,1,-0.8092684837323352
14,10,0,-0.9657553206371761
14,10,1,-0.9616512385507935
12,10,0,-1.0165495722433286
12,10,1,-1.0124454901569462
9,10,0,-1.092740949652558
9,10,1,-1.0886368675661755
18,10,0,-0.8641668174248704
18,10,1,-0.8600627353384879
13,7,0,-0.5947579218761787
13,7,1,-0.5906538397897961
10,7,0,-0.6709492992854078
10,7,1,-0.6668452171990252
10,10,0,-1.0673438238494815
10,10,1,-1.063239741763099
12,11,0,-1.1486810804313534
12,11,1,-1.144576998344971
17,11,0,-1.0216954514159715
17,11,1,-1.017591369329589
13,10,0,-0.9911524464402524
13,10,1,-0.9870483643538698
19,10,0,-0.8387696916217942
19,10,1,-0.8346656095354116
19,9,0,-0.7066381834337696
19,9,1,-0.702534101347387
12,9,0,-0.8844180640553042
12,9,1,-0.8803139819689216
11,5,0,-0.38128915710628253
11,5,1,-0.37718507501989995
14,3,0,-0.040834763321004275
14,3,1,-0.036730681234621705
20,4,0,-0.02058351669057057
20,4,1,-0.016479434604187996
16,10,0,-0.9149610690310233
16,10,1,-0.9108569869446407
16,5,0,-0.2543035280909006
16,5,1,-0.25019944600451804
14,5,0,-0.3050977796970534
14,5,1,-0.3009936976106708
21,7,0,-0.3915809154515677
21,7,1,-0.3874768333651851
20,8,0,-0.5491095494426687
20,8,1,-0.5450054673562861
19,7,0,-0.4423751670577205
19,7,1,-0.43827108497133793
19,6,0,-0.31024365886969596
19,6,1,-0.3061395767833134
15,8,0,-0.6760951784580506
15,8,1,-0.671991096371668
16,8,0,-0.6506980526549742
16,8,1,-0.6465939705685916
15,3,0,-0.015437637517927927
15,3,1,-0.011333555431545354
13,3,0,-0.06623188912408062
13,3,1,-0.06212780703769805
7,10,0,-1.1435352012587106
7,10,1,-1.139431119172328
16,7,0,-0.5185665444669496
16,7,1,-0.514462462380567
18,7,0,-0.46777229286079686
18,7,1,-0.4636682107744143
15,7,0,-0.543963670270026
15,7,1,-0.5398595881836434
20,2,0,0.24367949968547847
20,2,1,0.24778358177186105
18,9,0,-0.7320353092368459
18,9,1,-0.7279312271504633
15,9,0,-0.8082266866460751
15,9,1,-0.8041226045596925
13,9,0,-0.8590209382522278
13,9,1,-0.8549168561658452
13,4,0,-0.19836339731210517
13,4,1,-0.1942593152257226
17,4,0,-0.09677489409979967
17,4,1,-0.09267081201341709
16,2,0,0.14209099647317297
16,2,1,0.14619507855955555
21,11,0,-0.9201069482036659
21,11,1,-0.9160028661172833
19,8,0,-0.5745066752457451
19,8,1,-0.5704025931593625
15,10,0,-0.9403581948340997
15,10,1,-0.9362541127477171
13,8,0,-0.7268894300642033
13,8,1,-0.7227853479778207
11,2,0,0.015105367457791063
11,2,1,0.019209449544173637
19,2,0,0.21828237388240207
19,2,1,0.22238645596878465
20,11,0,-0.9455040740067423
20,11,1,-0.9413999919203597
18,11,0,-0.996298325612895
18,11,1,-0.9921942435265124
12,5,0,-0.3558920313032061
12,5,1,-0.35178794921682355
17,5,0,-0.22890640228782422
17,5,1,-0.22480232020144164
11,3,0,-0.11702614073023343
11,3,1,-0.11292205864385085
12,4,0,-0.22376052311518158
12,4,1,-0.219656441028799
19,11,0,-0.9709011998098187
19,11,1,-0.9667971177234361
13,6,0,-0.46262641368815416
13,6,1,-0.4585223316017716
8,11,0,-1.2502695836436588
8,11,1,-1.2461655015572763
15,5,0,-0.279700653893977
15,5,1,-0.27559657180759445
15,11,0,-1.072489703022124
15,11,1,-1.0683856209357416
16,3,0,0.009959488285148477
16,3,1,0.01406357037153105
18,3,0,0.06075373989130123
18,3,1,0.0648578219776838
18,4,0,-0.07137776829672332
18,4,1,-0.06727368621034074
14,4,0,-0.17296627150902882
14,4,1,-0.16886218942264625
16,4,0,-0.12217201990287607
16,4,1,-0.1180679378164935
6,10,0,-1.168932327061787
6,10,1,-1.1648282449754046
14,11,0,-1.0978868288252006
14,11,1,-1.0937827467388181
19,4,0,-0.04598064249364697
19,4,1,-0.0418765604072644
12,2,0,0.04050249326086747
12,2,1,0.04460657534725004
17,2,0,0.16748812227624937
17,2,1,0.17159220436263195
20,7,0,-0.4169780412546441
20,7,1,-0.41287395916826153
13,11,0,-1.123283954628277
13,11,1,-1.1191798725418944
12,7,0,-0.6201550476792551
