player,dealer,action,value
12,5,0,0.39179728442519934
12,5,1,0.39794079827891776
13,8,0,0.0913963061955354
13,8,1,0.09753982004925382
14,10,0,-0.08008180031860701
14,10,1,-0.07393828646488859
20,10,0,0.43812402118279614
20,10,1,0.44426753503651456
18,2,0,1.296771721073167
18,2,1,1.3029152349268855
12,10,0,-0.25281707415240806
12,10,1,-0.24667356029868964
15,7,0,0.393054451744858
15,7,1,0.3991979655985764
12,9,0,-0.12389420243688654
12,9,1,-0.11775068858316812
12,3,0,0.6496430278562424
12,3,1,0.6557865417099608
20,7,0,0.8248926363293607
20,7,1,0.8310361501830791
20,4,0,1.211661251475925
20,4,1,1.2178047653296435
12,11,0,-0.38173994586792936
12,11,1,-0.37559643201421095
19,10,0,0.3517563842658957
19,10,1,0.35789989811961415
8,10,0,-0.5982876218200104
8,10,1,-0.592144107966292
12,7,0,0.13395154099415651
12,7,1,0.14009505484787493
16,7,0,0.4794220886617586
16,7,1,0.48556560251547703
13,10,0,-0.16644943723550765
13,10,1,-0.16030592338178923
17,2,0,1.2104040841562664
17,2,1,1.216547598009985
20,11,0,0.30920114946727484
20,11,1,0.31534466332099326
9,6,0,0.003771501958976131
9,6,1,0.009915015812694546
13,3,0,0.7360106647731428
13,3,1,0.7421541786268612
18,11,0,0.1364658756334738
18,11,1,0.1426093894871922
21,10,0,0.5244916580996968
21,10,1,0.5306351719534151
18,10,0,0.2653887473489951
18,10,1,0.2715322612027135
20,2,0,1.469506994906968
20,2,1,1.4756505087606864
13,5,0,0.47816492134209976
13,5,1,0.4843084351958182
15,5,0,0.6509001951759008
15,5,1,0.6570437090296192
18,5,0,0.9100031059266025
18,5,1,0.9161466197803209
13,7,0,0.22031917791105693
13,7,1,0.22646269176477535
15,10,0,0.006285836598293404
15,10,1,0.012429350452011819
18,9,0,0.3943116190645166
18,9,1,0.40045513291823503
17,10,0,0.17902111043209468
17,10,1,0.1851646242858131
12,8,0,0.00502866927863499
12,8,1,0.011172183132353405
16,10,0,0.09265347351519404
16,10,1,0.09879698736891246
17,9,0,0.3079439821476162
17,9,1,0.3140874960013346
16,2,0,1.1240364472393658
16,2,1,1.1301799610930843
12,4,0,0.5207201561407209
12,4,1,0.5268636699944392
18,4,0,1.038925977642124
18,4,1,1.0450694914958425
9,9,0,-0.38299711318758833
9,9,1,-0.3768535993338699
17,3,0,1.0814812124407451
17,3,1,1.0876247262944636
21,9,0,0.6534145298152183
21,9,1,0.6595580436689367
19,4,0,1.1252936145590247
19,4,1,1.1314371284127431
20,3,0,1.3405841231914466
20,3,1,1.346727637045165
18,6,0,0.7810802342110811
18,6,1,0.7872237480647994
19,2,0,1.3831393579900677
19,2,1,1.3892828718437862
19,7,0,0.7385249994124603
19,7,1,0.7446685132661787
11,10,0,-0.3391847110693087
11,10,1,-0.3330411972155903
19,6,0,0.8674478711279817
19,6,1,0.8735913849817001
14,2,0,0.9513011734055649
14,2,1,0.9574446872592832
14,6,0,0.435609686543479
14,6,1,0.4417532003971974
13,9,0,-0.03752656551998612
13,9,1,-0.0313830516662677
13,4,0,0.6070877930576213
13,4,1,0.6132313069113396
19,3,0,1.2542164862745462
19,3,1,1.2603600001282647
5,10,0,-0.8573905325707121
5,10,1,-0.8512470187169937
9,10,0,-0.5119199849031099
9,10,1,-0.5057764710493915
14,7,0,0.30668681482795757
14,7,1,0.312830328681676
10,6,0,0.09013913887587666
10,6,1,0.09628265272959508
19,8,0,0.6096021276969388
19,8,1,0.6157456415506571
20,6,0,0.9538155080448821
20,6,1,0.9599590218986005
16,5,0,0.7372678320928014
16,5,1,0.7434113459465198
20,5,0,1.0827383797604035
20,5,1,1.088881893614122
7,9,0,-0.5557323870213894
7,9,1,-0.549588873167671
10,10,0,-0.42555234798620933
10,10,1,-0.4194088341324909
18,7,0,0.6521573624955597
18,7,1,0.658300876349278
12,6,0,0.26287441270967793
12,6,1,0.26901792656339635
15,6,0,0.5219773234603794
15,6,1,0.5281208373140978
10,5,0,0.21906201059139807
10,5,1,0.2252055244451165
19,9,0,0.48067925598141725
19,9,1,0.48682276983513567
16,8,0,0.3504992169462371
16,8,1,0.3566427307999555
17,7,0,0.5657897255786593
17,7,1,0.5719332394323776
15,2,0,1.0376688103224652
15,2,1,1.0438123241761836
17,8,0,0.4368668538631377
17,8,1,0.44301036771685615
16,11,0,-0.03626939820032726
16,11,1,-0.030125884346608848
16,3,0,0.9951135755238445
16,3,1,1.001257089377563
18,8,0,0.5232344907800381
18,8,1,0.5293780046337565
13,6,0,0.34924204962657834
13,6,1,0.35538556348029676
7,2,0,0.34672771498726096
7,2,1,0.3528712288409794
16,4,0,0.866190703808323
16,4,1,0.8723342176620413
10,7,0,-0.03878373283964476
10,7,1,-0.03264021898592634
16,9,0,0.22157634523071557
16,9,1,0.22771985908443398
13,11,0,-0.29537230895102895
13,11,1,-0.28922879509731053
20,8,0,0.6959697646138392
20,8,1,0.7021132784675576
19,11,0,0.22283351255037442
19,11,1,0.22897702640409284
13,2,0,0.8649335364886642
13,2,1,0.8710770503423826
14,3,0,0.8223783016900434
14,3,1,0.8285218155437618
15,3,0,0.9087459386069439
15,3,1,0.9148894524606622
12,2,0,0.7785658995717638
12,2,1,0.7847094134254822
14,8,0,0.17776394311243604
14,8,1,0.18390745696615446
10,2,0,0.6058306257379625
10,2,1,0.6119741395916809
15,8,0,0.26413158002933645
15,8,1,0.2702750938830549
21,8,0,0.7823374015307398
21,8,1,0.7884809153844582
11,8,0,-0.08133896763826565
11,8,1,-0.07519545378454723
15,9,0,0.13520870831381493
15,9,1,0.14135222216753335
14,5,0,0.5645325582590004
14,5,1,0.5706760721127188
19,5,0,0.9963707428435031
19,5,1,1.0025142566972216
11,6,0,0.1765067757927773
11,6,1,0.1826502896464957
21,7,0,0.9112602732462614
21,7,1,0.9174037870999797
10,4,0,0.3479848823069196
10,4,1,0.354128396160638
11,2,0,0.6921982626548632
11,2,1,0.6983417765085815
17,11,0,0.05009823871657337
17,11,1,0.05624175257029179
5,3,0,0.04506956943793833
5,3,1,0.05121308329165675
7,4,0,0.08888197155621802
7,4,1,0.09502548540993644
10,8,0,-0.16770660455516628
10,8,1,-0.16156309070144786
11,4,0,0.43435251922382023
11,4,1,0.44049603307753865
9,2,0,0.519462988821062
9,2,1,0.5256065026747804
20,9,0,0.5670468928983177
20,9,1,0.573190406752036
14,4,0,0.6934554299745219
14,4,1,0.6995989438282403
14,11,0,-0.2090046720341283
14,11,1,-0.2028611581804099
17,4,0,0.9525583407252236
17,4,1,0.958701854578942
21,5,0,1.1691060166773042
21,5,1,1.1752495305310227
5,9,0,-0.7284676608551905
5,9,1,-0.7223241470014722
8,8,0,-0.34044187838896733
8,8,1,-0.3342983645352489
14,9,0,0.048841071396914515
14,9,1,0.054984585250632934
15,4,0,0.7798230668914223
15,4,1,0.7859665807451407
8,7,0,-0.2115190066734458
8,7,1,-0.2053754928197274
11,9,0,-0.21026183935378717
11,9,1,-0.20411832550006875
15,11,0,-0.1226370351172279
15,11,1,-0.11649352126350948
16,6,0,0.60834496037728
16,6,1,0.6144884742309984
17,6,0,0.6947125972941807
17,6,1,0.700856111147899
7,10,0,-0.6846552587369109
7,10,1,-0.6785117448831925
10,11,0,-0.5544752197017306
10,11,1,-0.5483317058480123
7,3,0,0.2178048432717395
7,3,1,0.2239483571254579
17,5,0,0.8236354690097021
17,5,1,0.8297789828634204
8,11,0,-0.7272104935355317
8,11,1,-0.7210669796818133
11,11,0,-0.46810758278483
11,11,1,-0.4619640689311116
11,5,0,0.3054296475082987
11,5,1,0.3115731613620171
10,3,0,0.47690775402244107
10,3,1,0.4830512678761595
21,6,0,1.0401831449617829
21,6,1,1.0463266588155014
6,9,0,-0.6421000239382899
6,9,1,-0.6359565100845715
21,11,0,0.3955687863841755
21,11,1,0.4017123002378939
8,5,0,0.04632673675759702
8,5,1,0.05247025061131544
9,11,0,-0.6408428566186312
9,11,1,-0.6346993427649128
8,2,0,0.4330953519041615
8,2,1,0.4392388657578799
7,5,0,-0.040040900159303505
7,5,1,-0.03389738630558509
10,9,0,-0.2966294762706878
10,9,1,-0.2904859624169694
6,10,0,-0.7710228956538114
6,10,1,-0.7648793818000931
11,3,0,0.5632753909393418
11,3,1,0.5694189047930601
21,3,0,1.4269517601083472
21,3,1,1.4330952739620657
18,3,0,1.1678488493576455
18,3,1,1.173992363211364
8,9,0,-0.46936475010448886
8,9,1,-0.46322123625077044
21,4,0,1.2980288883928257
21,4,1,1.3041724022465442
5,4,0,-0.08385330227758314
5,4,1,-0.07770978842386472
7,11,0,-0.8135781304524322
7,11,1,-0.8074346165987139
11,7,0,0.04758390407725588
11,7,1,0.0537274179309743
7,7,0,-0.29788664359034633
7,7,1,-0.2917431297366279
4,10,0,-0.9437581694876126
4,10,1,-0.9376146556338942
9,5,0,0.13269437367449755
9,5,1,0.13883788752821596
9,4,0,0.26161724539001907
9,4,1,0.2677607592437375
8,4,0,0.17524960847311855
8,4,1,0.18139312232683696
7,6,0,-0.16896377187482492
7,6,1,-0.1628202580211065
5,8,0,-0.599544789139669
5,8,1,-0.5934012752859507
8,3,0,0.30417248018864
8,3,1,0.31031599404235843
9,3,0,0.39054011710554054
9,3,1,0.39668363095925896
6,11,0,-0.8999457673693327
6,11,1,-0.8938022535156144
6,2,0,0.26036007807036043
6,2,1,0.26650359192407885
21,2,0,1.5558746318238685
21,2,1,1.562018145677587
6,6,0,-0.25533140879172544
6,6,1,-0.24918789493800703
7,8,0,-0.42680951530586786
7,8,1,-0.42066600145214944
5,6,0,-0.3416990457086261
5,6,1,-0.33555553185490766
9,7,0,-0.12515136975654528
9,7,1,-0.11900785590282686
6,8,0,-0.5131771522227684
6,8,1,-0.50703363836905
9,8,0,-0.2540742414720668
9,8,1,-0.2479307276183484
4,7,0,-0.556989554341048
4,7,1,-0.5508460404873297
6,7,0,-0.38425428050724686
6,7,1,-0.37811076665352844
6,5,0,-0.12640853707620403
6,5,1,-0.12026502322248561
8,6,0,-0.0825961349579244
8,6,1,-0.07645262110420598
6,3,0,0.13143720635483896
6,3,1,0.13758072020855738
6,4,0,0.002514334639317495
6,4,1,0.00865784849303591
4,8,0,-0.6859124260565695
4,8,1,-0.6797689122028512
